"","language_id","lemma","word_form"
"3639","hu","más","más"
"3640","hu","néhány","néhány"
"3641","hu","sok","sok"
"3642","hu","minden","minden"
"3643","id","_","banyak"
"3644","id","_","beberapa"
"3645","id","_","berbagai"
"3646","id","_","ini"
"3647","id","_","itu"
"3648","id","_","masing"
"3649","id","_","para"
"3650","id","_","salah"
"3651","id","_","sebagian"
"3652","id","_","sebuah"
"3653","id","_","seluruh"
"3654","id","_","semua"
"3655","id","_","seorang"
"3656","id","_","setiap"
"3657","id","_","suatu"
"3658","id","_","tersebut"
"3659","it","che","che"
"3660","it","il","l’"
"3661","it","il","le"
"3662","it","il","Le"
"3663","it","il","LE"
"3664","it","il","il"
"3665","it","il","l'"
"3666","it","il","L'"
"3667","it","il","la"
"3668","it","il","La"
"3669","it","il","LA"
"3670","it","il","gli"
"3671","it","il","Gli"
"3672","it","il","i"
"3673","it","il","I"
"3674","it","il","Il"
"3675","it","il","IL"
"3676","it","il","L’"
"3677","it","il","lo"
"3678","it","il","Lo"
"3679","it","Il","Il"
"3680","it","the","the"
"3681","it","uno","un'"
"3682","it","uno","un’"
"3683","it","uno","Un'"
"3684","it","uno","Una"
"3685","it","uno","Un"
"3686","it","alcuno","alcune"
"3687","it","alcuno","alcuni"
"3688","it","altro","altre"
"3689","it","certo","certe"
"3690","it","di","delle"
"3691","it","diverso","diverse"
"3692","it","molto","molte"
"3693","it","più","più"
"3694","it","poco","poche"
"3695","it","questo","queste"
"3696","it","questo","Queste"
"3697","it","vario","varie"
"3698","it","nostro","nostre"
"3699","it","proprio","proprie"
"3700","it","suo","sue"
"3701","it","quello","quelle"
"3702","it","determinato","determinate"
"3703","it","tanto","tante"
"3704","it","quanto","quante"
"3705","it","quanto","Quante"
"3706","it","tutto","tutte"
"3707","it","altro","altra"
"3708","it","nessuno","nessuna"
"3709","it","ogni","ogni"
"3710","it","ogni","Ogni"
"3711","it","qualsiasi","qualsiasi"
"3712","it","quello","quella"
"3713","it","questo","quest'"
"3714","it","questo","questa"
"3715","it","questo","Questa"
"3716","it","suo","sua"
"3717","it","mio","mia"
"3718","it","nostro","nostra"
"3719","it","proprio","propria"
"3720","it","tuo","tua"
"3721","it","questo","Quest'"
"3722","it","tale","tal"
"3723","it","alcuno","alcuna"
"3724","it","molto","molta"
"3725","it","tutto","tutta"
"3726","it","alcuno","Alcuni"
"3727","it","altro","altri"
"3728","it","di","dei"
"3729","it","diverso","diversi"
"3730","it","molto","molti"
"3731","it","molto","Molti"
"3732","it","poco","pochi"
"3733","it","quello","quei"
"3734","it","questo","questi"
"3735","it","tale","Tali"
"3736","it","tanto","tanti"
"3737","it","vario","vari"
"3738","it","mio","miei"
"3739","it","nostro","nostri"
"3740","it","proprio","propri"
"3741","it","suo","suoi"
"3742","it","tuo","tuoi"
"3743","it","quello","quegli"
"3744","it","questo","Questi"
"3745","it","tale","tali"
"3746","it","certo","certi"
"3747","it","di","degli"
"3748","it","numeroso","numerosi"
"3749","it","tutto","tutti"
"3750","it","tutto","Tutti"
"3751","it","quanto","quanti"
"3752","it","quanto","Quanti"
"3753","it","entrambi","entrambi"
"3754","it","altro","altro"
"3755","it","ciascuno","ciascun"
"3756","it","ciò","ciò"
"3757","it","molto","molto"
"3758","it","nessuno","nessun"
"3759","it","poco","poco"
"3760","it","qualche","qualche"
"3761","it","quale","quale"
"3762","it","qualunque","qualunque"
"3763","it","quello","quel"
"3764","it","quello","quell'"
"3765","it","questo","questo"
"3766","it","questo","Questo"
"3767","it","tale","tale"
"3768","it","tale","Tale"
"3769","it","mio","mio"
"3770","it","nostro","nostro"
"3771","it","proprio","proprio"
"3772","it","suo","suo"
"3773","it","tuo","tuo"
"3774","it","alcun","alcun"
"3775","it","alcuno","alcun"
"3776","it","nessuno","Nessun"
"3777","it","tutto","tutto"
"3778","it","loro","loro"
"3779","it","quale","quali"
"3780","it","quale","Quali"
"3781","it","quale","Quale"
"3782","it","altrui","altrui"
"3783","it","che","Che"
"3784","it","cui","cui"
"3785","ja","この","この"
"3786","ja","その","その"
"3787","ja","どの","どの"
"3788","kk","бұл","бұл"
"3789","kk","бұл","Бұл"
"3790","kk","осы","осы"
"3791","kk","осы","Осы"
"3792","kk","өз","өз"
"3793","kmr","ev","ev"
"3794","kmr","ev","Ev"
"3795","kmr","ev","vê"
"3796","kmr","ew","wê"
"3797","kmr","çend","çend"
"3798","kmr","hin","hin"
"3799","kmr","her","her"
"3800","kmr","gelek","gelek"
"3801","kmr","tu","tu"
"3802","ko","_","이"
"3803","ko","_","각"
"3804","ko","_","그"
"3805","ko","_","몇"
"3806","ko","_","이들"
"3807","ko","_","어느"
"3808","ko","_","모든"
"3809","ko","_","어떤"
"3810","la","aliquot","aliquot"
"3811","la","suus","suis"
"3812","la","omnis","omnibus"
"3813","la","noster","nostra"
"3814","la","suus","sua"
"3815","la","omnis","omni"
"3816","la","noster","nostro"
"3817","la","suus","suo"
"3818","la","ille","illis"
"3819","la","is","eo"
"3820","la","hic","his"
"3821","la","hic","His"
"3822","la","alius","alia"
"3823","la","hic","hac"
"3824","la","hic","Hac"
"3825","la","idem","eadem"
"3826","la","ille","illa"
"3827","la","ipse","ipsa"
"3828","la","is","ea"
"3829","la","iste","ista"
"3830","la","nullus","nulla"
"3831","la","quis","qua"
"3832","la","ullus","ulla"
"3833","la","hic","hoc"
"3834","la","idem","eodem"
"3835","la","ille","illo"
"3836","la","ipse","ipso"
"3837","la","iste","isto"
"3838","la","nullus","nullo"
"3839","la","quidam","quodam"
"3840","la","ipse","ipsis"
"3841","la","iste","istis"
"3842","la","is","iis"
"3843","la","suus","suas"
"3844","la","omnis","omnes"
"3845","la","noster","nostram"
"3846","la","suus","suam"
"3847","la","omnis","omnem"
"3848","la","suus","suos"
"3849","la","noster","nostrum"
"3850","la","suus","suum"
"3851","la","cunctus","cuncta"
"3852","la","omnis","omnia"
"3853","la","meus","meum"
"3854","la","omnis","omne"
"3855","la","omnis","omnis"
"3856","la","hic","has"
"3857","la","is","eas"
"3858","la","aliquis","aliquam"
"3859","la","alius","aliam"
"3860","la","hic","hanc"
"3861","la","idem","eandem"
"3862","la","ille","illam"
"3863","la","is","eam"
"3864","la","iste","istam"
"3865","la","nullus","nullam"
"3866","la","quidam","quandam"
"3867","la","alius","alium"
"3868","la","hic","hunc"
"3869","la","ille","illum"
"3870","la","ipse","ipsum"
"3871","la","nullus","nullum"
"3872","la","hic","hos"
"3873","la","ipse","ipsos"
"3874","la","idem","eundem"
"3875","la","is","eum"
"3876","la","quidam","quendam"
"3877","la","hic","haec"
"3878","la","quidam","quaedam"
"3879","la","alius","aliud"
"3880","la","idem","idem"
"3881","la","ille","illud"
"3882","la","is","id"
"3883","la","nihil","nihil"
"3884","la","noster","nostrae"
"3885","la","suus","suae"
"3886","la","hic","huic"
"3887","la","ille","illi"
"3888","la","ipse","ipsi"
"3889","la","noster","nostrarum"
"3890","la","suus","suarum"
"3891","la","omnis","omnium"
"3892","la","suus","sui"
"3893","la","noster","nostri"
"3894","la","hic","huius"
"3895","la","ille","illius"
"3896","la","ipse","ipsius"
"3897","la","is","eius"
"3898","la","ille","illorum"
"3899","la","noster","noster"
"3900","la","quidam","quidam"
"3901","la","hic","hic"
"3902","la","ille","ille"
"3903","la","ipse","ipse"
"3904","la","alius","alius"
"3905","lv","tā","tās"
"3906","lv","sava","savas"
"3907","lv","šī","šīs"
"3908","lv","cita","citas"
"3909","lv","kāda","kādas"
"3910","lv","vairākas","vairākas"
"3911","lv","visa","visas"
"3912","lv","šī","šo"
"3913","lv","mana","manu"
"3914","lv","sava","savu"
"3915","lv","tā","to"
"3916","lv","cita","citu"
"3917","lv","kāda","kādu"
"3918","lv","katra","katru"
"3919","lv","visa","visu"
"3920","lv","savs","savus"
"3921","lv","viss","visus"
"3922","lv","šis","šo"
"3923","lv","tas","to"
"3924","lv","savs","savu"
"3925","lv","šāds","šādu"
"3926","lv","tāds","tādu"
"3927","lv","kāds","kādu"
"3928","lv","kurš","kuru"
"3929","lv","pats","pašu"
"3930","lv","viss","visu"
"3931","lv","sava","savām"
"3932","lv","cita","citām"
"3933","lv","viss","visiem"
"3934","lv","šī","šai"
"3935","lv","savs","saviem"
"3936","lv","šis","šiem"
"3937","lv","cits","citiem"
"3938","lv","tas","tā"
"3939","lv","šis","šī"
"3940","lv","kāda","kāda"
"3941","lv","šī","šajā"
"3942","lv","sava","savā"
"3943","lv","šis","šajā"
"3944","lv","kāds","kādā"
"3945","lv","tā","tā"
"3946","lv","mana","mana"
"3947","lv","šāda","šāda"
"3948","lv","šī","šī"
"3949","lv","šī","Šī"
"3950","lv","tāda","tāda"
"3951","lv","visa","visa"
"3952","lv","tas","tie"
"3953","lv","vairāki","vairāki"
"3954","lv","viss","visi"
"3955","lv","mans","mans"
"3956","lv","šis","šis"
"3957","lv","tāds","tāds"
"3958","lv","tas","tas"
"3959","lv","kāds","kāds"
"3960","nl","al","alle"
"3961","nl","al","Alle"
"3962","nl","beide","beide"
"3963","nl","beide","Beide"
"3964","nl","dat","dat"
"3965","nl","dat","Dat"
"3966","nl","deze","deze"
"3967","nl","deze","Deze"
"3968","nl","die","die"
"3969","nl","die","Die"
"3970","nl","die","diens"
"3971","nl","dit","dit"
"3972","nl","dit","Dit"
"3973","nl","elk","elk"
"3974","nl","elk","elke"
"3975","nl","elk","Elke"
"3976","nl","enig","enig"
"3977","nl","enig","enige"
"3978","nl","enkel","enkele"
"3979","nl","enkele","enkele"
"3980","nl","geen","geen"
"3981","nl","geen","Geen"
"3982","nl","ieder","ieder"
"3983","nl","ieder","iedere"
"3984","nl","sommig","sommige"
"3985","nl","sommig","Sommige"
"3986","nl","veel","meer"
"3987","nl","veel","veel"
"3988","nl","veel","Veel"
"3989","nl","wat","wat"
"3990","nl","weinig","weinig"
"3991","nl","welk","welk"
"3992","nl","welk","Welk"
"3993","nl","welk","welke"
"3994","nl","welk","Welke"
"3995","nl","wie","wiens"
"3996","nl","zo'n","zo'n"
"3997","nl","de","de"
"3998","nl","de","De"
"3999","nl","de","der"
"4000","nl","de","'s"
"4001","nl","het","het"
"4002","nl","het","Het"
"4003","nl","het","'t"
"4004","nl","'s","'s"
"4005","nl","een","een"
"4006","nl","een","Een"
"4007","nl","een","'n"
"4008","no","den","dens"
"4009","no","det","dets"
"4010","no","annen","andres"
"4011","no","annan","andre"
"4012","no","annen","andre"
"4013","no","førre","førre"
"4014","no","forrige","forrige"
"4015","no","neste","neste"
"4016","no","neste","Neste"
"4017","no","same","same"
"4018","no","samme","samme"
"4019","no","selve","selve"
"4020","no","sjølve","sjølve"
"4021","no","the","the"
"4022","no","annan","anna"
"4023","no","annan","annan"
"4024","no","eigen","eigen"
"4025","no","eigen","eige"
"4026","no","annen","annen"
"4027","no","egen","egen"
"4028","no","eigen","eiga"
"4029","no","annen","annet"
"4030","no","egen","eget"
"4031","no","ingen","inga"
"4032","no","deira","deira"
"4033","no","deres","deres"
"4034","no","din","di"
"4035","no","hans","hans"
"4036","no","hans","Hans"
"4037","no","hennar","hennar"
"4038","no","hennes","hennes"
"4039","no","min","mi"
"4040","no","sin","si"
"4041","no","vår","vår"
"4042","no","vår","Vår"
"4043","no","ein","ei"
"4044","no","ein","Ei"
"4045","no","en","ei"
"4046","no","den","den"
"4047","no","den","Den"
"4048","no","denne","denne"
"4049","no","denne","Denne"
"4050","no","sånn","sånn"
"4051","no","slik","slik"
"4052","no","noe","noe"
"4053","no","noen","noen"
"4054","no","noko","noko"
"4055","no","nokon","noka"
"4056","no","hvilken","hvilken"
"4057","no","all","all"
"4058","no","all","All"
"4059","no","enhver","enhver"
"4060","no","hver","hver"
"4061","no","hver","Hver"
"4062","no","kvar","kvar"
"4063","no","kvar","Kvar"
"4064","no","ingen","ingen"
"4065","no","ingen","Ingen"
"4066","no","din","din"
"4067","no","min","min"
"4068","no","min","Min"
"4069","no","sin","sin"
"4070","no","ein","ein"
"4071","no","ein","Ein"
"4072","no","en","en"
"4073","no","en","En"
"4074","no","det","den"
"4075","no","noen","Noen"
"4076","no","nokon","nokon"
"4077","no","din","ditt"
"4078","no","min","mitt"
"4079","no","min","Mitt"
"4080","no","sin","sitt"
"4081","no","vår","vårt"
"4082","no","vår","Vårt"
"4083","no","ein","eit"
"4084","no","ein","Eit"
"4085","no","ein","eitt"
"4086","no","en","et"
"4087","no","en","Et"
"4088","no","det","det"
"4089","no","det","Det"
"4090","no","dette","dette"
"4091","no","dette","Dette"
"4092","no","slik","slikt"
"4093","no","noen","noe"
"4094","no","noen","Noe"
"4095","no","nokon","noko"
"4096","no","nokon","Noko"
"4097","no","hvilken","hvilket"
"4098","no","all","alt"
"4099","no","all","Alt"
"4100","no","hver","hvert"
"4101","no","kvar","kvart"
"4102","no","din","dine"
"4103","no","min","mine"
"4104","no","sin","sine"
"4105","no","vår","våre"
"4106","no","vår","Våre"
"4107","no","annan","Andre"
"4108","no","annen","Andre"
"4109","no","de","de"
"4110","no","de","De"
"4111","no","dei","dei"
"4112","no","dei","Dei"
"4113","no","desse","desse"
"4114","no","desse","Desse"
"4115","no","disse","disse"
"4116","no","disse","Disse"
"4117","no","sånn","sånne"
"4118","no","slik","slike"
"4119","no","slik","Slike"
"4120","no","nokon","nokre"
"4121","no","nokon","Nokre"
"4122","no","hvilken","hvilke"
"4123","no","egen","egne"
"4124","no","eigen","eigne"
"4125","no","all","alle"
"4126","no","all","Alle"
"4127","no","begge","begge"
"4128","no","begge","Begge"
"4129","no","kva","kva"
"4130","no","kva","Kva"
"4131","no","selv","selv"
"4132","no","sjølv","sjølv"
"4133","pl","nasz","naszych"
"4134","pl","kilka","kilku"
"4135","pl","swój","swoich"
"4136","pl","taki","takich"
"4137","pl","ten","tych"
"4138","pl","który","których"
"4139","pl","wszystek","wszystkich"
"4140","pl","swój","swego"
"4141","pl","ten","tego"
"4142","pl","który","którego"
"4143","pl","swój","swoim"
"4144","pl","ten","tym"
"4145","pl","który","którym"
"4146","pl","swój","swych"
"4147","pl","swój","swojego"
"4148","pl","taki","takiego"
"4149","pl","nasz","naszym"
"4150","pl","który","którzy"
"4151","pl","twój","twój"
"4152","pl","swój","swój"
"4153","pl","ten","ten"
"4154","pl","ten","Ten"
"4155","pl","jakiś","jakiś"
"4156","pl","który","który"
"4157","pl","każdy","każdy"
"4158","pl","kilka","kilka"
"4159","pl","swój","swoje"
"4160","pl","taki","takie"
"4161","pl","ten","te"
"4162","pl","jakiś","jakieś"
"4163","pl","który","które"
"4164","pl","wszystek","wszystkie"
"4165","pl","mój","moim"
"4166","pl","swój","swoją"
"4167","pl","ten","tę"
"4168","pl","który","którą"
"4169","pl","ten","to"
"4170","pl","nasz","naszej"
"4171","pl","swój","swojej"
"4172","pl","ten","tej"
"4173","pl","który","której"
"4174","pl","ten","ta"
"4175","pl","ten","Ta"
"4176","pl","który","która"
"4177","pt","_","a"
"4178","pt","_","A"
"4179","pt","_","algum"
"4180","pt","_","alguma"
"4181","pt","_","algumas"
"4182","pt","_","alguns"
"4183","pt","_","Alguns"
"4184","pt","_","as"
"4185","pt","_","As"
"4186","pt","_","cada"
"4187","pt","_","Cada"
"4188","pt","_","demais"
"4189","pt","_","diversas"
"4190","pt","_","diversos"
"4191","pt","_","essa"
"4192","pt","_","Essa"
"4193","pt","_","essas"
"4194","pt","_","esse"
"4195","pt","_","esta"
"4196","pt","_","Esta"
"4197","pt","_","este"
"4198","pt","_","Este"
"4199","pt","_","mais"
"4200","pt","_","meu"
"4201","pt","_","minha"
"4202","pt","_","muita"
"4203","pt","_","muitas"
"4204","pt","_","muito"
"4205","pt","_","muitos"
"4206","pt","_","nenhum"
"4207","pt","_","nenhuma"
"4208","pt","_","nossa"
"4209","pt","_","nosso"
"4210","pt","_","nossos"
"4211","pt","_","o"
"4212","pt","_","O"
"4213","pt","_","os"
"4214","pt","_","Os"
"4215","pt","_","outra"
"4216","pt","_","outras"
"4217","pt","_","outro"
"4218","pt","_","Outro"
"4219","pt","_","outros"
"4220","pt","_","Outros"
"4221","pt","_","qualquer"
"4222","pt","_","seu"
"4223","pt","_","seus"
"4224","pt","_","sua"
"4225","pt","_","suas"
"4226","pt","_","toda"
"4227","pt","_","todas"
"4228","pt","_","todo"
"4229","pt","_","todos"
"4230","pt","_","Um"
"4231","pt","_","Uma"
"4232","pt","_","várias"
"4233","pt","_","vários"
"4234","pt","o","os"
"4235","pt","o","as"
"4236","pt","o","As"
"4237","pt","$2e","esta"
"4238","pt","o","a"
"4239","pt","o","A"
"4240","pt","o","o"
"4241","pt","o","Os"
"4242","pt","o","O"
"4243","pt","outro","outra"
"4244","pt","este","estas"
"4245","pt","todo","todas"
"4246","pt","um","umas"
"4247","pt","esse","essas"
"4248","pt","tal","tais"
"4249","pt","algum","algumas"
"4250","pt","diversos","diversas"
"4251","pt","muito","mais"
"4252","pt","muito","muitas"
"4253","pt","outro","outras"
"4254","pt","pouco","menos"
"4255","pt","tal","tal"
"4256","pt","várias","várias"
"4257","pt","que","que"
"4258","pt","nosso","nossas"
"4259","pt","seu","suas"
"4260","pt","cujo","cuja"
"4261","pt","este","esta"
"4262","pt","a","a"
"4263","pt","O","O"
"4264","pt","aquele","aquela"
"4265","pt","esse","essa"
"4266","pt","este","Esta"
"4267","pt","próprio","própria"
"4268","pt","algum","alguma"
"4269","pt","certo","certa"
"4270","pt","qualquer","qualquer"
"4271","pt","nenhum","nenhuma"
"4272","pt","meu","minha"
"4273","pt","nosso","nossa"
"4274","pt","seu","seu"
"4275","pt","seu","sua"
"4276","pt","cada","cada"
"4277","pt","todo","toda"
"4278","pt","todo","todo"
"4279","pt","esse","esses"
"4280","pt","este","estes"
"4281","pt","um","uns"
"4282","pt","este","este"
"4283","pt","algum","alguns"
"4284","pt","muito","muitos"
"4285","pt","outro","outros"
"4286","pt","pouco","poucos"
"4287","pt","vários","vários"
"4288","pt","nosso","nossos"
"4289","pt","seu","seus"
"4290","pt","ambos","ambos"
"4291","pt","todo","todos"
"4292","pt","aquele","aquele"
"4293","pt","esse","esse"
"4294","pt","esse","Esse"
"4295","pt","este","Este"
"4296","pt","próprio","próprio"
"4297","pt","algum","algum"
"4298","pt","muito","muito"
"4299","pt","outro","outro"
"4300","pt","outro","Outro"
"4301","pt","pouco","pouco"
"4302","pt","nenhum","nenhum"
"4303","pt","meu","meu"
"4304","pt","nosso","nosso"
"4305","pt","cujo","cujo"
"4306","ro","meu","mea"
"4307","ro","-ul","-ul"
"4308","ro","acel","acele"
"4309","ro","acest","aceste"
"4310","ro","acest","Aceste"
"4311","ro","alt","alte"
"4312","ro","alt","Alte"
"4313","ro","un","unele"
"4314","ro","celălalt","celelalte"
"4315","ro","câtva","câteva"
"4316","ro","mult","multe"
"4317","ro","tot","toată"
"4318","ro","tot","toate"
"4319","ro","tot","Toate"
"4320","ro","cât","câte"
"4321","ro","al","a"
"4322","ro","al","ale"
"4323","ro","cel","cele"
"4324","ro","cel","Cele"
"4325","ro","cel","celor"
"4326","ro","meu","noastră"
"4327","ro","tău","voastră"
"4328","ro","tău","ta"
"4329","ro","său","sa"
"4330","ro","acela","aceea"
"4331","ro","acesta","aceasta"
"4332","ro","acesta","asta"
"4333","ro","acel","acea"
"4334","ro","același","aceeași"
"4335","ro","acest","această"
"4336","ro","acest","Această"
"4337","ro","alt","altă"
"4338","ro","vreun","vreo"
"4339","ro","nici_un","nicio"
"4340","ro","însuși","însăși"
"4341","ro","anumit","anumită"
"4342","ro","mult","mult"
"4343","ro","mult","multă"
"4344","ro","tot","Toată"
"4345","ro","tot","tot"
"4346","ro","cel","cea"
"4347","ro","un","o"
"4348","ro","un","O"
"4349","ro","acest","acești"
"4350","ro","alt","alți"
"4351","ro","câtva","câțiva"
"4352","ro","mult","mulți"
"4353","ro","tot","toți"
"4354","ro","al","ai"
"4355","ro","cel","cei"
"4356","ro","acela","acela"
"4357","ro","acesta","acesta"
"4358","ro","acesta","ăsta"
"4359","ro","acel","acel"
"4360","ro","același","același"
"4361","ro","acest","acest"
"4362","ro","acest","Acest"
"4363","ro","vreun","vreun"
"4364","ro","nici_un","niciun"
"4365","ro","cel","cel"
"4366","ro","cel","Cel"
"4367","ro","un","un"
"4368","ro","un","-un"
"4369","ro","un","Un"
"4370","ro","fiecare","fiecare"
"4371","ro","fiecare","Fiecare"
"4372","ro","orice","orice"
"4373","ro","orice","Orice"
"4374","ro","care","care"
"4375","ro","ce","ce"
"4376","ro","-ului","-ului"
"4377","ro","lui","lui"
"4378","ro","-ul","lui"
"4379","ro","meu","noastre"
"4380","ro","tău","voastre"
"4381","ro","meu","mele"
"4382","ro","său","sale"
"4383","ro","acest","acestei"
"4384","ro","oricare","oricărei"
"4385","ro","care","cărei"
"4386","ro","anumit","anumite"
"4387","ro","un","unei"
"4388","ro","acest","acestui"
"4389","ro","oricare","oricărui"
"4390","ro","care","cărui"
"4391","ro","cel","celui"
"4392","ro","un","unui"
"4393","ro","acest","acestor"
"4394","ro","alt","altor"
"4395","ro","anumit","anumitor"
"4396","ro","care","căror"
"4397","ro","tot","tuturor"
"4398","ro","un","unor"
"4399","ro","-a","-a"
"4400","ro","-lea","-lea"
"4401","ro","său","săi"
"4402","ro","său","Săi"
"4403","ro","meu","nostru"
"4404","ro","tău","vostru"
"4405","ro","meu","meu"
"4406","ro","meu","Mieu"
"4407","ro","tău","tău"
"4408","ro","său","său"
"4409","ro","alt","alt"
"4410","ro","însuși","însuși"
"4411","ro","anumit","anumit"
"4412","ro","lui","lor"
"4413","ro","lui","ei"
"4414","ro","niște","niște"
"4415","ro","oarecare","oarecare"
"4416","ru","ЭТОТ","этого"
"4417","ru","СВОЙ","своего"
"4418","ru","СВОЙ","свою"
"4419","ru","ВЕСЬ","всех"
"4420","ru","НЕКОТОРЫЙ","некоторых"
"4421","ru","ТАКОЙ","таких"
"4422","ru","ТОТ","тех"
"4423","ru","СВОЙ","своих"
"4424","ru","СВОЙ","своей"
"4425","ru","ВЕСЬ","всем"
"4426","ru","СВОЙ","своим"
"4427","ru","_","этой"
"4428","ru","THE","the"
"4429","ru","THE","The"
"4430","ru","ЭТОТ","этих"
"4431","ru","СВОЙ","своими"
"4432","ru","ЭТОТ","этом"
"4433","ru","_","которая"
"4434","ru","_","который"
"4435","ru","КАЖДЫЙ","каждый"
"4436","ru","ТОТ","тот"
"4437","ru","ЧТО","что"
"4438","ru","ЭТОТ","этот"
"4439","ru","ЭТОТ","Этот"
"4440","ru","_","все"
"4441","ru","_","которые"
"4442","ru","ВЕСЬ","все"
"4443","ru","ВЕСЬ","Все"
"4444","ru","НЕКОТОРЫЙ","некоторые"
"4445","ru","НЕКОТОРЫЙ","Некоторые"
"4446","ru","ТАКОЙ","такие"
"4447","ru","ВЕСЬ","всю"
"4448","ru","ЭТОТ","эту"
"4449","ru","_","этот"
"4450","ru","какой","какую"
"4451","ru","СВОЙ","свой"
"4452","ru","_","то"
"4453","ru","_","это"
"4454","ru","_","Это"
"4455","ru","тот","то"
"4456","ru","ТОТ","то"
"4457","ru","ЭТОТ","это"
"4458","ru","СВОЙ","своё"
"4459","ru","_","несколько"
"4460","ru","ЭТОТ","эти"
"4461","ru","СВОЙ","свои"
"4462","ru","ВЕСЬ","всей"
"4463","ru","ЭТОТ","этой"
"4464","ru","_","н."
"4465","ru","Н.","н."
"4466","ru","_","того"
"4467","ru","_","этого"
"4468","ru","ТОТ","того"
"4469","ru","какой","каких"
"4470","ru","ТОТ","том"
"4471","ru","ЭТОТ","эта"
"4472","ru","какой","какие"
"4473","ru","_","том"
"4474","ru","_","этом"
"4475","ru","какой","какой"
"4476","ru","ваш","вашу"
"4477","ru","весь","всю"
"4478","ru","какой-нибудь","какую-нибудь"
"4479","ru","мой","мою"
"4480","ru","наш","нашу"
"4481","ru","некий","некую"
"4482","ru","свой","свою"
"4483","ru","такой","такую"
"4484","ru","тот","ту"
"4485","ru","этот","эту"
"4486","ru","этот","Эту"
"4487","ru","ваш","ваш"
"4488","ru","весь","весь"
"4489","ru","весь","Весь"
"4490","ru","весь","всего"
"4491","ru","всякий","всякий"
"4492","ru","всякий","всякого"
"4493","ru","какой","какого"
"4494","ru","какой-либо","какой-либо"
"4495","ru","какой-нибудь","какого-нибудь"
"4496","ru","какой-нибудь","какой-нибудь"
"4497","ru","мой","моего"
"4498","ru","мой","мой"
"4499","ru","наш","наш"
"4500","ru","наш","Наш"
"4501","ru","наш","нашего"
"4502","ru","некий","некий"
"4503","ru","некий","некоего"
"4504","ru","никакой","никакой"
"4505","ru","свой","своего"
"4506","ru","свой","свой"
"4507","ru","сей","сей"
"4508","ru","такой","такого"
"4509","ru","такой","такой"
"4510","ru","такой","Такой"
"4511","ru","твой","твой"
"4512","ru","тот","того"
"4513","ru","тот","тот"
"4514","ru","тот","Тот"
"4515","ru","чей","чей"
"4516","ru","этот","это"
"4517","ru","этот","этого"
"4518","ru","этот","этот"
"4519","ru","этот","Этот"
"4520","ru","ваш","ваше"
"4521","ru","весь","все"
"4522","ru","весь","Все"
"4523","ru","весь","всё"
"4524","ru","всякий","всякое"
"4525","ru","какой","какое"
"4526","ru","какой","Какое"
"4527","ru","мой","мое"
"4528","ru","наш","наше"
"4529","ru","некоторый","некоторое"
"4530","ru","свой","свое"
"4531","ru","такой","такое"
"4532","ru","такой","Такое"
"4533","ru","твой","твое"
"4534","ru","этот","Это"
"4535","ru","_","его"
"4536","ru","_","ее"
"4537","ru","ваш","ваши"
"4538","ru","весь","всех"
"4539","ru","всякий","всякие"
"4540","ru","какой","Какие"
"4541","ru","какой-либо","какие-либо"
"4542","ru","кое-какой","кое-какие"
"4543","ru","мой","мои"
"4544","ru","мой","моих"
"4545","ru","наш","наши"
"4546","ru","наш","Наши"
"4547","ru","наш","наших"
"4548","ru","некий","некие"
"4549","ru","некоторый","некоторые"
"4550","ru","некоторый","Некоторые"
"4551","ru","некоторый","некоторых"
"4552","ru","никакой","никакие"
"4553","ru","никакой","никаких"
"4554","ru","свой","свои"
"4555","ru","свой","своих"
"4556","ru","сей","сих"
"4557","ru","такой","такие"
"4558","ru","такой","Такие"
"4559","ru","такой","таких"
"4560","ru","такой","Таких"
"4561","ru","твой","твои"
"4562","ru","тот","те"
"4563","ru","тот","Те"
"4564","ru","тот","тех"
"4565","ru","чей","чьи"
"4566","ru","этот","эти"
"4567","ru","этот","Эти"
"4568","ru","этот","этих"
"4569","ru","_","свои"
"4570","ru","_","их"
"4571","ru","ваш","вашей"
"4572","ru","весь","всей"
"4573","ru","всякий","всякой"
"4574","ru","мой","моей"
"4575","ru","наш","нашей"
"4576","ru","некоторый","некоторой"
"4577","ru","свой","своей"
"4578","ru","тот","той"
"4579","ru","этот","этой"
"4580","ru","_","своей"
"4581","ru","тот","тем"
"4582","ru","весь","всему"
"4583","ru","мой","моему"
"4584","ru","наш","нашему"
"4585","ru","свой","своему"
"4586","ru","такой","такому"
"4587","ru","тот","тому"
"4588","ru","этот","этому"
"4589","ru","ваш","вашим"
"4590","ru","весь","всем"
"4591","ru","какой","каким"
"4592","ru","мой","моим"
"4593","ru","наш","нашим"
"4594","ru","некоторый","некоторым"
"4595","ru","свой","своим"
"4596","ru","такой","таким"
"4597","ru","такой","Таким"
"4598","ru","тот","Тем"
"4599","ru","этот","этим"
"4600","ru","какой","Какой"
"4601","ru","ваш","вашего"
"4602","ru","какой-либо","какого-либо"
"4603","ru","некоторый","некоторого"
"4604","ru","никакой","никакого"
"4605","ru","сей","сего"
"4606","ru","такой","Такого"
"4607","ru","всякий","всяких"
"4608","ru","какой-либо","каких-либо"
"4609","ru","некий","неких"
"4610","ru","какой","Каким"
"4611","ru","весь","всеми"
"4612","ru","какой","какими"
"4613","ru","наш","нашими"
"4614","ru","некоторый","некоторыми"
"4615","ru","свой","своими"
